id,first_seen,transaction_count,customer_count,fraud_count
dev_ring_0002,2024-05-20 12:45:01,12,5,12
dev_fraud_649967,2024-01-12 00:53:06,1,1,1
dev_fraud_774098,2024-08-17 15:10:47,1,1,1
dev_fraud_239652,2024-04-22 05:00:27,1,1,1
dev_fraud_839691,2024-07-19 11:02:58,1,1,1
dev_fraud_942285,2024-02-13 01:48:53,1,1,1
dev_fraud_564524,2024-12-13 13:23:15,7,1,7
dev_fraud_733985,2024-01-26 12:40:17,5,5,5
dev_fraud_581096,2024-01-15 01:35:33,4,4,4
dev_fraud_491339,2024-11-20 00:33:03,8,1,8
dev_fraud_493991,2024-03-15 13:08:39,5,5,5
dev_fraud_957629,2024-04-03 06:29:22,1,1,1
dev_fraud_850674,2024-03-04 00:18:12,5,1,5
dev_fraud_678026,2024-12-24 18:53:35,1,1,1
dev_fraud_823600,2024-04-22 20:06:27,1,1,1
dev_fraud_218084,2024-05-06 20:56:28,5,1,5
dev_fraud_222732,2024-12-16 18:51:07,1,1,1
dev_fraud_317268,2024-01-14 22:45:58,3,3,3
dev_fraud_462301,2024-01-31 01:20:53,1,1,1
dev_fraud_874995,2024-10-03 08:11:40,1,1,1
dev_fraud_127145,2024-08-08 07:23:46,1,1,1
dev_fraud_714712,2024-10-29 16:05:34,1,1,1
dev_fraud_905047,2024-11-08 21:20:46,4,1,4
dev_fraud_878308,2024-04-09 09:55:45,1,1,1
dev_fraud_275877,2024-10-04 18:02:30,1,1,1
dev_fraud_418824,2024-02-05 01:10:57,3,3,3
dev_fraud_521488,2024-06-13 13:46:29,1,1,1
dev_fraud_255963,2024-07-26 16:13:30,1,1,1
dev_fraud_679990,2024-05-30 20:48:37,1,1,1
dev_fraud_211759,2024-03-27 09:40:08,1,1,1
dev_fraud_894542,2024-09-15 12:49:51,1,1,1
dev_fraud_684287,2024-06-08 17:56:17,4,1,4
dev_fraud_693066,2024-10-11 23:09:10,1,1,1
dev_fraud_977386,2024-03-30 07:57:03,1,1,1
dev_fraud_162011,2024-09-23 16:27:53,1,1,1
dev_fraud_709801,2024-01-02 00:40:14,7,1,7
dev_fraud_711536,2024-12-30 08:19:36,1,1,1
dev_fraud_178983,2024-12-05 07:47:02,1,1,1
dev_fraud_842864,2024-06-13 03:23:40,1,1,1
dev_fraud_350243,2024-03-01 13:12:55,1,1,1
dev_fraud_439958,2024-10-28 13:54:32,1,1,1
dev_fraud_109116,2024-06-15 03:50:50,1,1,1
dev_ring_0000,2024-09-05 16:33:05,20,9,20
dev_fraud_450738,2024-03-30 09:13:25,1,1,1
dev_fraud_327205,2024-02-15 11:46:22,3,3,3
dev_fraud_492386,2024-07-13 11:48:25,1,1,1
dev_fraud_351815,2024-11-25 04:24:23,4,1,4
dev_fraud_224977,2024-02-10 01:40:05,5,5,5
dev_fraud_911062,2024-06-08 03:10:31,4,1,4
dev_ring_0035,2024-06-23 14:15:21,7,5,7
dev_fraud_329611,2024-12-12 06:14:57,1,1,1
dev_fraud_152963,2024-10-24 20:05:55,1,1,1
dev_fraud_901012,2024-03-28 22:22:41,1,1,1
dev_fraud_208004,2024-09-01 02:43:15,1,1,1
dev_fraud_249177,2024-11-14 18:05:04,1,1,1
dev_fraud_968835,2024-06-08 23:11:36,1,1,1
dev_fraud_480714,2024-03-08 21:57:48,1,1,1
dev_fraud_676305,2024-01-07 16:00:42,5,5,5
dev_fraud_192262,2024-11-02 01:43:53,1,1,1
dev_fraud_164376,2024-02-01 22:33:00,1,1,1
dev_fraud_796866,2024-04-02 11:46:32,1,1,1
dev_fraud_766380,2024-02-08 10:45:23,1,1,1
dev_fraud_693722,2024-12-09 07:56:31,5,1,5
dev_fraud_318196,2024-10-03 19:58:23,1,1,1
dev_fraud_355301,2024-08-04 07:54:14,3,3,3
dev_fraud_931979,2024-07-05 03:49:00,4,4,4
dev_fraud_163209,2024-11-30 08:40:03,1,1,1
dev_fraud_259544,2024-05-02 14:14:59,1,1,1
dev_fraud_273203,2024-02-05 13:29:20,1,1,1
dev_fraud_336818,2024-02-22 23:02:01,1,1,1
dev_ring_0020,2024-10-15 17:45:48,5,5,5
dev_fraud_349977,2024-10-01 03:31:59,1,1,1
dev_fraud_522968,2024-09-03 18:30:42,1,1,1
dev_fraud_993211,2024-02-24 02:25:11,3,3,3
dev_fraud_149394,2024-04-08 16:47:36,4,4,4
dev_fraud_684190,2024-02-04 05:11:44,1,1,1
dev_fraud_256958,2024-05-30 16:54:18,1,1,1
dev_fraud_336739,2024-01-14 18:23:37,1,1,1
dev_fraud_270791,2024-12-18 06:39:51,1,1,1
dev_fraud_740045,2024-06-13 20:05:59,1,1,1
dev_fraud_790721,2024-01-26 19:22:09,5,1,5
dev_fraud_918004,2024-01-05 16:18:07,4,4,4
dev_fraud_731143,2024-08-03 12:15:33,1,1,1
dev_fraud_486123,2024-01-14 07:22:47,1,1,1
dev_fraud_207461,2024-04-30 18:10:50,1,1,1
dev_fraud_144166,2024-07-31 20:55:06,1,1,1
dev_fraud_563165,2024-10-04 07:36:39,1,1,1
dev_fraud_913447,2024-03-21 12:10:24,1,1,1
dev_fraud_343422,2024-01-17 20:51:21,1,1,1
dev_fraud_750615,2024-03-29 05:03:13,4,4,4
dev_fraud_300274,2024-04-16 23:05:22,1,1,1
dev_fraud_818588,2024-07-23 13:35:23,7,1,7
dev_fraud_242291,2024-05-03 12:56:46,4,4,4
dev_fraud_122005,2024-09-16 21:45:03,1,1,1
dev_fraud_325902,2024-09-30 09:14:21,3,3,3
dev_fraud_406055,2024-11-25 22:01:39,1,1,1
dev_ring_0030,2024-05-31 20:53:40,15,8,15
dev_fraud_652244,2024-02-06 12:16:32,1,1,1
dev_fraud_961187,2024-05-14 21:16:03,1,1,1
dev_fraud_354974,2024-04-11 12:16:05,1,1,1
dev_fraud_126464,2024-07-12 11:22:30,8,1,8
dev_fraud_255649,2024-12-27 23:49:25,1,1,1
dev_fraud_300990,2024-08-12 01:07:20,4,1,4
dev_fraud_708753,2024-03-17 07:43:49,1,1,1
dev_fraud_507024,2024-04-28 07:12:45,1,1,1
dev_fraud_241702,2024-08-17 20:57:07,1,1,1
dev_fraud_375115,2024-12-19 11:53:19,1,1,1
dev_fraud_449338,2024-07-13 23:18:01,1,1,1
dev_fraud_591966,2024-10-03 19:50:12,1,1,1
dev_fraud_356665,2024-01-14 07:04:18,3,3,3
dev_fraud_195373,2024-02-13 08:13:33,1,1,1
dev_fraud_395057,2024-08-15 23:13:28,1,1,1
dev_fraud_507332,2024-07-29 04:37:18,1,1,1
dev_fraud_787908,2024-06-28 23:35:26,1,1,1
dev_fraud_365347,2024-09-02 04:21:06,3,3,3
dev_fraud_820640,2024-06-25 20:15:31,1,1,1
dev_fraud_144904,2024-05-30 14:33:45,1,1,1
dev_fraud_837332,2024-10-09 03:35:28,1,1,1
dev_fraud_390938,2024-09-19 03:32:40,1,1,1
dev_fraud_176547,2024-06-07 07:59:38,1,1,1
dev_fraud_810016,2024-04-04 21:23:01,4,4,4
dev_fraud_308103,2024-01-09 20:33:32,5,5,5
dev_fraud_542131,2024-02-22 16:58:40,1,1,1
dev_fraud_583658,2024-01-08 00:29:02,3,3,3
dev_fraud_386330,2024-10-07 07:30:54,5,1,5
dev_fraud_113823,2024-07-28 19:35:28,1,1,1
dev_ring_0011,2024-03-07 06:17:16,23,9,23
dev_fraud_534983,2024-09-01 10:10:04,1,1,1
dev_fraud_635452,2024-03-06 18:06:08,3,3,3
dev_fraud_562383,2024-03-14 20:44:23,5,5,5
dev_fraud_952725,2024-08-29 09:16:51,4,4,4
dev_fraud_787118,2024-12-27 04:01:07,1,1,1
dev_fraud_712614,2024-10-16 06:34:17,1,1,1
dev_fraud_284851,2024-12-05 08:05:07,1,1,1
dev_fraud_701343,2024-12-08 14:59:19,1,1,1
dev_ring_0032,2024-05-29 23:53:24,10,5,10
dev_fraud_396471,2024-07-10 21:00:33,1,1,1
dev_fraud_950323,2024-09-03 13:33:38,1,1,1
dev_fraud_206693,2024-02-20 12:23:33,7,1,7
dev_fraud_584969,2024-08-07 13:51:54,1,1,1
dev_fraud_359027,2024-01-20 22:19:33,1,1,1
dev_fraud_565263,2024-01-04 02:53:48,1,1,1
dev_fraud_167115,2024-01-06 17:00:41,5,5,5
dev_fraud_374178,2024-01-27 22:11:15,1,1,1
dev_fraud_136388,2024-11-16 20:14:23,1,1,1
dev_fraud_480614,2024-02-26 16:53:32,3,3,3
dev_fraud_972702,2024-11-18 08:35:05,1,1,1
dev_fraud_270316,2024-10-18 11:58:22,1,1,1
dev_fraud_752593,2024-03-10 08:04:31,1,1,1
dev_fraud_910249,2024-01-26 05:51:08,1,1,1
dev_fraud_324552,2024-03-27 01:55:59,1,1,1
dev_fraud_162830,2024-05-26 01:34:51,1,1,1
dev_fraud_589687,2024-03-23 09:04:50,1,1,1
dev_fraud_661206,2024-06-12 08:14:14,7,1,7
dev_ring_0025,2024-07-18 21:08:36,15,7,15
dev_fraud_713234,2024-12-16 01:32:01,1,1,1
dev_fraud_266001,2024-10-23 11:36:46,1,1,1
dev_fraud_740195,2024-04-10 13:30:27,1,1,1
dev_fraud_729630,2024-02-20 00:17:13,3,3,3
dev_fraud_909134,2024-12-26 16:00:16,1,1,1
dev_fraud_101160,2024-07-11 03:12:52,3,3,3
dev_fraud_931486,2024-12-23 01:01:17,1,1,1
dev_ring_0033,2024-05-02 07:19:23,15,8,15
dev_fraud_766287,2024-12-18 21:23:02,6,1,6
dev_fraud_659311,2024-01-08 14:28:31,1,1,1
dev_fraud_339228,2024-02-03 07:09:53,1,1,1
dev_fraud_574095,2024-11-09 21:54:51,1,1,1
dev_ring_0026,2024-01-10 05:29:13,15,9,15
dev_fraud_821987,2024-03-31 19:27:31,1,1,1
dev_fraud_131753,2024-04-01 22:11:26,1,1,1
dev_fraud_123581,2024-05-13 23:20:57,1,1,1
dev_fraud_126992,2024-04-25 11:10:03,3,3,3
dev_fraud_997217,2024-10-09 15:56:59,5,1,5
dev_fraud_501936,2024-07-22 05:30:50,5,1,5
dev_fraud_882510,2024-12-13 05:18:16,1,1,1
dev_fraud_834218,2024-10-16 16:20:15,1,1,1
dev_fraud_428946,2024-09-12 22:05:24,1,1,1
dev_fraud_112685,2024-04-22 08:17:51,4,1,4
dev_fraud_491258,2024-03-19 14:07:35,1,1,1
dev_fraud_482298,2024-09-02 10:35:45,1,1,1
dev_fraud_933928,2024-03-21 21:49:50,3,3,3
dev_ring_0005,2024-11-26 19:46:44,12,5,12
dev_fraud_330058,2024-03-06 18:44:31,4,4,4
dev_fraud_397644,2024-05-16 07:08:36,1,1,1
dev_fraud_343626,2024-04-25 00:38:45,1,1,1
dev_fraud_949362,2024-01-29 13:03:42,1,1,1
dev_fraud_758463,2024-01-07 03:25:16,1,1,1
dev_fraud_845862,2024-10-20 16:26:37,5,1,5
dev_fraud_197845,2024-01-24 11:13:27,4,4,4
dev_fraud_307618,2024-10-01 04:41:31,6,1,6
dev_fraud_217818,2024-01-08 14:27:52,7,1,7
dev_fraud_585250,2024-05-20 19:17:47,1,1,1
dev_fraud_153877,2024-04-03 07:25:33,7,1,7
dev_fraud_763411,2024-12-16 08:15:58,1,1,1
dev_fraud_167459,2024-01-06 01:52:59,4,4,4
dev_fraud_761402,2024-01-14 19:13:13,1,1,1
dev_fraud_218793,2024-05-04 02:46:44,5,1,5
dev_fraud_700252,2024-02-07 19:17:34,4,4,4
dev_fraud_312916,2024-07-25 02:02:10,1,1,1
dev_fraud_120009,2024-07-08 12:19:28,1,1,1
dev_fraud_469120,2024-06-19 15:34:18,1,1,1
dev_fraud_836050,2024-05-04 17:46:29,1,1,1
dev_fraud_657746,2024-06-28 14:47:11,1,1,1
dev_ring_0037,2024-06-23 21:09:26,10,6,10
dev_fraud_404828,2024-08-12 15:17:03,5,1,5
dev_fraud_119570,2024-04-23 16:16:20,1,1,1
dev_fraud_755468,2024-01-23 08:09:28,4,4,4
dev_fraud_601056,2024-08-11 08:55:18,7,1,7
dev_fraud_753605,2024-12-19 03:48:46,5,1,5
dev_fraud_503857,2024-07-29 18:35:08,4,1,4
dev_fraud_573453,2024-01-17 07:50:09,1,1,1
dev_fraud_447706,2024-05-23 00:38:08,1,1,1
dev_fraud_189765,2024-04-13 07:57:57,1,1,1
dev_fraud_368147,2024-05-29 14:28:00,1,1,1
dev_fraud_338240,2024-02-21 07:14:35,1,1,1
dev_fraud_275354,2024-02-23 21:28:34,3,3,3
dev_fraud_328297,2024-07-21 03:12:05,1,1,1
dev_fraud_460411,2024-09-05 06:46:14,1,1,1
dev_fraud_993101,2024-11-05 05:58:30,1,1,1
dev_fraud_893869,2024-11-13 10:57:20,1,1,1
dev_fraud_490631,2024-10-19 12:41:50,1,1,1
dev_fraud_856498,2024-03-22 00:34:10,1,1,1
dev_fraud_940048,2024-07-18 09:39:24,1,1,1
dev_fraud_778392,2024-05-02 10:20:35,1,1,1
dev_fraud_876713,2024-08-16 03:40:52,1,1,1
dev_fraud_190730,2024-02-19 02:01:49,1,1,1
dev_fraud_567546,2024-07-17 19:49:57,1,1,1
dev_fraud_397180,2024-11-08 14:44:22,1,1,1
dev_fraud_140872,2024-08-16 17:07:21,1,1,1
dev_fraud_603273,2024-05-04 15:35:24,1,1,1
dev_fraud_764216,2024-10-31 10:25:36,1,1,1
dev_fraud_193159,2024-09-02 07:17:48,1,1,1
dev_fraud_655260,2024-01-22 14:42:36,4,4,4
dev_fraud_470082,2024-06-15 19:47:02,1,1,1
dev_fraud_632225,2024-06-11 23:53:53,1,1,1
dev_fraud_161398,2024-01-04 21:29:22,5,5,5
dev_fraud_980237,2024-02-18 12:33:13,4,1,4
dev_fraud_817679,2024-01-03 16:27:56,5,5,5
dev_fraud_111222,2024-07-08 23:34:27,1,1,1
dev_ring_0018,2024-09-09 06:15:28,16,7,16
dev_fraud_436930,2024-10-23 17:52:14,1,1,1
dev_fraud_646943,2024-10-23 10:55:49,1,1,1
dev_fraud_663542,2024-02-25 07:00:01,1,1,1
dev_fraud_280506,2024-06-18 09:47:23,1,1,1
dev_fraud_236497,2024-04-08 15:59:36,1,1,1
dev_fraud_456723,2024-04-25 16:46:10,5,1,5
dev_fraud_865668,2024-02-06 01:33:30,1,1,1
dev_fraud_704668,2024-05-15 12:20:09,1,1,1
dev_fraud_958463,2024-07-09 14:04:53,1,1,1
dev_fraud_514217,2024-02-07 01:37:15,1,1,1
dev_fraud_409633,2024-04-16 21:34:25,1,1,1
dev_fraud_110846,2024-12-20 02:57:30,1,1,1
dev_fraud_369581,2024-02-26 10:57:27,1,1,1
dev_ring_0012,2024-06-23 17:05:30,13,6,13
dev_fraud_514882,2024-12-01 07:45:56,1,1,1
dev_fraud_919795,2024-02-03 14:14:10,5,5,5
dev_fraud_997361,2024-08-24 20:57:04,1,1,1
dev_fraud_397608,2024-03-10 01:13:15,1,1,1
dev_ring_0023,2024-02-20 09:20:42,16,7,16
dev_ring_0008,2024-02-21 18:45:59,14,8,14
dev_fraud_172612,2024-03-27 22:13:20,1,1,1
dev_fraud_356677,2024-04-23 00:51:54,1,1,1
dev_fraud_394227,2024-03-31 22:18:52,1,1,1
dev_fraud_128839,2024-05-16 12:53:56,1,1,1
dev_fraud_734744,2024-01-15 08:21:08,1,1,1
dev_fraud_478637,2024-06-03 02:57:51,1,1,1
dev_fraud_507215,2024-09-30 22:47:31,1,1,1
dev_fraud_963185,2024-01-19 19:05:48,1,1,1
dev_fraud_359405,2024-09-30 19:00:23,1,1,1
dev_fraud_988071,2024-10-13 04:13:08,8,1,8
dev_fraud_129753,2024-06-28 13:00:33,3,3,3
dev_fraud_485032,2024-09-07 09:21:46,1,1,1
dev_fraud_936790,2024-03-10 06:17:52,6,1,6
dev_fraud_620027,2024-07-28 02:51:48,1,1,1
dev_fraud_389425,2024-03-30 10:44:30,1,1,1
dev_fraud_339091,2024-02-15 01:09:08,1,1,1
dev_fraud_910081,2024-01-15 10:20:55,1,1,1
dev_fraud_279587,2024-11-29 02:31:14,1,1,1
dev_fraud_786007,2024-01-28 13:02:16,6,1,6
dev_fraud_881640,2024-02-15 13:56:39,1,1,1
dev_fraud_915490,2024-05-24 04:20:39,1,1,1
dev_ring_0029,2024-07-02 17:54:06,21,10,21
dev_fraud_341843,2024-07-10 01:48:57,6,1,6
dev_fraud_780466,2024-01-05 04:49:30,1,1,1
dev_fraud_492199,2024-05-08 02:07:14,1,1,1
dev_fraud_184209,2024-04-30 06:03:35,1,1,1
dev_fraud_960299,2024-04-14 02:08:27,5,5,5
dev_fraud_534344,2024-07-07 23:25:57,1,1,1
dev_fraud_327731,2024-10-08 18:26:09,1,1,1
dev_fraud_786839,2024-06-30 20:21:33,1,1,1
dev_fraud_830063,2024-08-25 16:06:07,1,1,1
dev_ring_0014,2024-09-06 10:23:28,20,9,20
dev_ring_0016,2024-04-15 02:23:22,12,7,12
dev_fraud_689131,2024-12-24 09:10:45,1,1,1
dev_fraud_457600,2024-04-04 23:09:11,6,1,6
dev_ring_0027,2024-10-18 01:43:19,9,5,9
dev_fraud_313892,2024-05-07 04:01:10,1,1,1
dev_fraud_248116,2024-01-27 03:00:21,1,1,1
dev_fraud_750655,2024-06-05 07:22:06,3,3,3
dev_fraud_341927,2024-08-22 19:12:40,4,4,4
dev_fraud_788838,2024-11-12 22:18:13,1,1,1
dev_fraud_844436,2024-01-11 07:17:13,3,3,3
dev_fraud_988293,2024-11-17 13:04:01,1,1,1
dev_fraud_323152,2024-10-18 00:55:08,1,1,1
dev_fraud_517307,2024-02-29 19:32:47,1,1,1
dev_fraud_818514,2024-11-15 12:04:17,1,1,1
dev_fraud_998975,2024-08-16 15:08:39,3,3,3
dev_fraud_550188,2024-11-06 04:15:45,1,1,1
dev_fraud_510450,2024-10-08 06:44:22,1,1,1
dev_ring_0017,2024-10-02 23:36:05,17,8,17
dev_fraud_269703,2024-08-08 14:08:00,1,1,1
dev_fraud_156805,2024-04-23 12:47:29,1,1,1
dev_fraud_961962,2024-11-20 08:37:04,1,1,1
dev_fraud_866906,2024-05-01 08:33:16,5,5,5
dev_fraud_534366,2024-11-11 08:54:55,1,1,1
dev_fraud_783947,2024-07-30 08:52:26,1,1,1
dev_fraud_782468,2024-11-07 19:25:00,1,1,1
dev_fraud_984647,2024-09-21 10:46:10,5,1,5
dev_fraud_504074,2024-07-19 17:16:16,1,1,1
dev_fraud_714524,2024-04-22 11:08:59,1,1,1
dev_fraud_854322,2024-07-11 06:06:59,1,1,1
dev_fraud_611712,2024-07-15 04:18:25,1,1,1
dev_fraud_422805,2024-06-06 14:55:54,1,1,1
dev_fraud_545941,2024-07-23 16:59:52,1,1,1
dev_fraud_240006,2024-10-24 21:35:44,1,1,1
dev_fraud_821620,2024-06-22 13:24:44,1,1,1
dev_fraud_329496,2024-08-13 01:54:05,1,1,1
dev_fraud_692877,2024-04-27 04:52:34,1,1,1
dev_fraud_649800,2024-01-28 13:30:09,1,1,1
dev_fraud_162676,2024-10-15 15:48:04,1,1,1
dev_fraud_312308,2024-06-11 12:46:01,1,1,1
dev_fraud_332027,2024-05-29 18:23:03,1,1,1
dev_fraud_537440,2024-04-28 15:15:57,1,1,1
dev_fraud_963877,2024-04-04 01:43:52,4,4,4
dev_fraud_419245,2024-06-23 01:31:52,3,3,3
dev_fraud_787458,2024-10-14 11:56:24,1,1,1
dev_fraud_322012,2024-02-17 09:37:56,1,1,1
dev_fraud_577396,2024-01-09 04:13:21,1,1,1
dev_fraud_395131,2024-01-10 09:45:26,1,1,1
dev_ring_0003,2024-07-01 07:04:25,11,6,11
dev_fraud_614657,2024-09-27 01:35:23,1,1,1
dev_fraud_241862,2024-10-23 23:12:13,1,1,1
dev_fraud_965054,2024-04-20 12:01:49,4,4,4
dev_fraud_374529,2024-10-20 20:42:56,1,1,1
dev_fraud_409433,2024-07-10 18:41:49,1,1,1
dev_fraud_447689,2024-11-21 04:27:37,1,1,1
dev_fraud_926353,2024-04-29 08:12:44,5,5,5
dev_fraud_486310,2024-06-07 20:23:59,6,1,6
dev_fraud_987425,2024-03-13 11:33:50,1,1,1
dev_fraud_501184,2024-11-30 12:00:24,1,1,1
dev_fraud_830658,2024-03-03 08:35:10,5,5,5
dev_fraud_649469,2024-04-19 07:51:28,1,1,1
dev_fraud_777765,2024-10-21 03:25:34,1,1,1
dev_fraud_457692,2024-09-24 08:23:01,6,1,6
dev_fraud_196920,2024-04-05 12:41:33,4,4,4
dev_fraud_715342,2024-12-27 05:20:34,6,1,6
dev_fraud_375253,2024-06-20 23:27:21,4,1,4
dev_fraud_683736,2024-04-04 23:04:14,1,1,1
dev_fraud_900060,2024-07-14 14:27:28,1,1,1
dev_ring_0022,2024-12-19 02:28:50,19,9,19
dev_fraud_884790,2024-01-02 02:12:20,5,5,5
dev_fraud_992207,2024-12-06 07:39:59,1,1,1
dev_fraud_509252,2024-09-08 22:03:48,1,1,1
dev_fraud_153462,2024-09-01 23:04:48,1,1,1
dev_fraud_619577,2024-09-19 03:33:47,1,1,1
dev_fraud_207057,2024-04-27 12:01:57,1,1,1
dev_fraud_278725,2024-09-29 19:14:54,1,1,1
dev_fraud_145792,2024-04-04 04:25:34,1,1,1
dev_fraud_136626,2024-03-18 12:55:25,1,1,1
dev_fraud_547700,2024-12-06 00:50:18,1,1,1
dev_fraud_200592,2024-11-10 07:47:12,1,1,1
dev_fraud_398148,2024-06-09 08:44:00,1,1,1
dev_fraud_840217,2024-03-01 07:06:25,7,1,7
dev_fraud_647574,2024-09-28 22:31:38,4,1,4
dev_fraud_173038,2024-06-23 06:51:45,1,1,1
dev_fraud_232042,2024-12-16 07:57:43,1,1,1
dev_fraud_390087,2024-10-26 08:53:58,1,1,1
dev_fraud_988881,2024-06-14 06:41:04,1,1,1
dev_fraud_377049,2024-07-08 01:54:32,1,1,1
dev_fraud_866132,2024-04-08 12:54:06,4,4,4
dev_fraud_151189,2024-10-23 14:27:54,1,1,1
dev_fraud_669779,2024-10-28 17:33:46,1,1,1
dev_fraud_557361,2024-11-15 09:32:18,1,1,1
dev_fraud_384627,2024-07-08 17:53:23,1,1,1
dev_fraud_810408,2024-01-23 06:06:53,1,1,1
dev_fraud_767638,2024-04-14 00:02:00,8,1,8
dev_ring_0019,2024-12-25 12:50:07,8,7,8
dev_fraud_153217,2024-11-16 22:49:35,1,1,1
dev_fraud_391633,2024-01-27 14:42:28,3,3,3
dev_fraud_136580,2024-05-09 20:01:03,1,1,1
dev_fraud_508760,2024-03-11 14:49:32,1,1,1
dev_fraud_909242,2024-01-24 22:27:47,5,5,5
dev_fraud_710604,2024-04-18 10:21:52,1,1,1
dev_fraud_625804,2024-04-18 04:47:08,1,1,1
dev_fraud_513848,2024-03-13 20:45:46,1,1,1
dev_fraud_381312,2024-02-10 22:07:36,1,1,1
dev_fraud_200021,2024-03-19 10:00:33,4,4,4
dev_fraud_171007,2024-06-21 03:19:04,1,1,1
dev_fraud_755536,2024-11-16 00:11:06,1,1,1
dev_fraud_575767,2024-11-02 12:18:54,1,1,1
dev_fraud_918562,2024-09-07 20:39:55,1,1,1
dev_fraud_888170,2024-06-04 09:33:34,1,1,1
dev_fraud_962282,2024-10-12 06:37:33,1,1,1
dev_fraud_710211,2024-10-29 05:06:18,1,1,1
dev_fraud_289173,2024-03-15 07:36:59,1,1,1
dev_fraud_817273,2024-01-30 20:32:45,4,4,4
dev_fraud_738656,2024-12-07 17:58:14,1,1,1
dev_fraud_416908,2024-03-04 21:07:18,1,1,1
dev_fraud_314141,2024-05-15 05:10:02,1,1,1
dev_ring_0009,2024-07-19 06:05:45,14,7,14
dev_fraud_883659,2024-07-13 13:05:57,1,1,1
dev_fraud_123831,2024-04-26 15:22:48,1,1,1
dev_fraud_524361,2024-10-30 20:25:51,1,1,1
dev_fraud_456726,2024-05-22 19:44:38,1,1,1
dev_fraud_707774,2024-10-09 10:49:08,1,1,1
dev_ring_0013,2024-02-09 09:47:42,16,10,16
dev_ring_0010,2024-06-03 10:47:50,16,8,16
dev_fraud_509231,2024-01-04 08:13:30,1,1,1
dev_fraud_567022,2024-02-02 16:38:03,1,1,1
dev_fraud_200660,2024-03-14 19:00:46,1,1,1
dev_fraud_391650,2024-03-18 22:54:56,1,1,1
dev_fraud_552591,2024-06-06 10:36:12,1,1,1
dev_fraud_203867,2024-09-04 02:59:14,1,1,1
dev_fraud_366669,2024-03-12 09:53:36,1,1,1
dev_fraud_422609,2024-01-02 15:38:25,4,4,4
dev_fraud_854504,2024-09-18 13:17:06,8,1,8
dev_fraud_851976,2024-01-09 21:04:35,1,1,1
dev_fraud_209001,2024-02-16 15:39:41,4,4,4
dev_fraud_691669,2024-06-20 05:17:53,1,1,1
dev_ring_0006,2024-07-17 09:56:33,15,7,15
dev_fraud_394698,2024-07-23 07:56:15,1,1,1
dev_fraud_790755,2024-05-18 21:57:31,1,1,1
dev_fraud_522209,2024-05-16 02:18:03,1,1,1
dev_fraud_142087,2024-09-22 12:03:32,1,1,1
dev_fraud_498991,2024-08-05 03:44:14,1,1,1
dev_fraud_192544,2024-01-23 12:25:14,1,1,1
dev_fraud_690284,2024-01-24 21:41:12,1,1,1
dev_fraud_377078,2024-07-05 06:16:25,1,1,1
dev_fraud_103781,2024-06-09 18:34:42,1,1,1
dev_fraud_104156,2024-09-05 09:59:07,1,1,1
dev_fraud_104267,2024-08-14 01:19:19,1,1,1
dev_fraud_346660,2024-01-16 21:46:16,5,5,5
dev_fraud_305780,2024-03-02 19:32:03,1,1,1
dev_fraud_124463,2024-09-16 05:06:31,1,1,1
dev_fraud_191073,2024-07-11 14:20:35,1,1,1
dev_fraud_493127,2024-08-11 21:45:07,1,1,1
dev_fraud_544304,2024-05-19 02:18:28,1,1,1
dev_fraud_489101,2024-11-27 19:36:04,1,1,1
dev_fraud_945983,2024-10-08 21:34:02,6,1,6
dev_fraud_776190,2024-08-14 06:32:08,1,1,1
dev_fraud_528004,2024-10-27 03:21:41,1,1,1
dev_fraud_196277,2024-07-19 05:23:38,1,1,1
dev_fraud_279907,2024-02-16 17:17:13,1,1,1
dev_fraud_639483,2024-06-29 10:29:37,1,1,1
dev_fraud_177737,2024-12-03 14:43:06,1,1,1
dev_fraud_759755,2024-05-15 06:20:56,1,1,1
dev_fraud_201774,2024-05-03 16:14:46,1,1,1
dev_fraud_847388,2024-07-06 00:46:23,1,1,1
dev_fraud_181154,2024-05-08 21:17:04,1,1,1
dev_fraud_344743,2024-03-18 19:49:14,4,4,4
dev_fraud_443636,2024-02-07 09:12:13,1,1,1
dev_fraud_923215,2024-05-08 10:12:08,1,1,1
dev_fraud_438771,2024-11-29 14:05:38,1,1,1
dev_fraud_950075,2024-04-08 03:51:43,1,1,1
dev_fraud_219501,2024-10-01 20:27:03,1,1,1
dev_fraud_569298,2024-04-29 11:00:18,1,1,1
dev_fraud_176372,2024-06-13 15:11:08,1,1,1
dev_fraud_415781,2024-04-20 07:23:13,1,1,1
dev_fraud_233804,2024-10-11 03:41:12,1,1,1
dev_fraud_374419,2024-07-17 23:06:56,1,1,1
dev_fraud_708932,2024-05-12 19:24:11,1,1,1
dev_fraud_504349,2024-06-28 03:24:04,1,1,1
dev_fraud_722760,2024-01-26 07:39:38,1,1,1
dev_fraud_453131,2024-06-30 11:28:15,1,1,1
dev_fraud_398704,2024-02-06 02:38:42,4,4,4
dev_fraud_741596,2024-12-21 16:04:57,1,1,1
dev_fraud_800324,2024-11-14 21:30:33,1,1,1
dev_fraud_340307,2024-03-03 15:52:35,1,1,1
dev_fraud_439429,2024-11-19 23:33:00,1,1,1
dev_fraud_382739,2024-04-07 14:01:46,1,1,1
dev_fraud_659612,2024-01-19 15:22:52,1,1,1
dev_fraud_528069,2024-02-28 00:51:29,1,1,1
